,sale_Id,Sales Person,Country,Product,Date,Amount ($),Boxes Shipped
680,1054,Mason Kapoor,Australia,Niacinamide Toner,27-07-2022,4344.35,109
681,1055,Liam Patel,USA,Body Butter Cream,09-03-2022,8483.48,342
682,1056,Olivia D'Souza,New Zealand,Salicylic Acid Cleanser,06-05-2022,723.29,27
683,1057,Lucas Verma,UK,Salicylic Acid Cleanser,20-01-2022,4476.0,343
684,1058,Sophia Nair,New Zealand,SPF 50 Sunscreen,09-05-2022,13449.54,299
685,1059,Ananya Gupta,New Zealand,Niacinamide Toner,27-07-2022,13220.1,305
686,1060,Olivia D'Souza,Australia,SPF 50 Sunscreen,03-06-2022,16987.7,411
687,1061,Ananya Gupta,Australia,Lip Balm Pack,10-07-2022,9085.51,237
688,1062,Olivia D'Souza,USA,Anti-Aging Serum,27-06-2022,11544.08,423
689,1063,Olivia D'Souza,USA,Vitamin C Cream,23-04-2022,12587.78,297
690,1064,Liam Patel,Canada,Salicylic Acid Cleanser,17-04-2022,12202.64,321
691,1065,Ava Sharma,UK,SPF 50 Sunscreen,23-01-2022,6319.71,366
692,1066,Olivia D'Souza,New Zealand,Under Eye Cream,18-02-2022,16902.63,472
693,1067,Liam Patel,India,Tea Tree Moisturizer,03-08-2022,5408.77,412
694,1068,Ananya Gupta,New Zealand,Face Sheet Masks,02-05-2022,11725.2,314
695,1069,Liam Patel,Canada,Tea Tree Moisturizer,22-04-2022,9669.71,376
696,1070,Ananya Gupta,New Zealand,Vitamin C Cream,03-01-2022,2875.15,201
697,1071,Sophia Nair,India,Anti-Aging Serum,11-03-2022,14214.55,447
698,1072,Mason Kapoor,India,Body Butter Cream,05-03-2022,1195.52,29
699,1073,Olivia D'Souza,Australia,Under Eye Cream,04-05-2022,16375.54,491
700,1074,Ethan Reddy,New Zealand,Aloe Vera Gel,24-03-2022,8190.32,240
701,1075,Ethan Reddy,New Zealand,Under Eye Cream,24-05-2022,19125.15,488
702,1076,Lucas Verma,Australia,Hair Repair Oil,15-04-2022,585.65,20
703,1077,Lucas Verma,UK,Aloe Vera Gel,26-03-2022,20317.26,485
704,1078,Mason Kapoor,New Zealand,Rose Water Toner,07-08-2022,9887.34,320
705,1079,Sophia Nair,Canada,Anti-Aging Serum,31-07-2022,8194.42,276
706,1080,Isabella Roy,Australia,Under Eye Cream,26-03-2022,7471.71,491
707,1081,Sophia Nair,UK,SPF 50 Sunscreen,02-06-2022,7060.26,142
708,1082,Olivia D'Souza,UK,Salicylic Acid Cleanser,02-06-2022,13053.64,282
709,1083,Mason Kapoor,USA,Anti-Aging Serum,29-04-2022,8399.02,181
710,1084,Olivia D'Souza,UK,Hydrating Face Serum,11-03-2022,7990.6,199
711,1085,Olivia D'Souza,Australia,Aloe Vera Gel,25-07-2022,11098.01,225
712,1086,Lucas Verma,Australia,Body Butter Cream,03-05-2022,19951.07,426
713,1087,Lucas Verma,Australia,Hydrating Face Serum,08-01-2022,119.82,10
714,1088,Sophia Nair,USA,Anti-Aging Serum,02-01-2022,12551.57,377
715,1089,Noah Mehta,USA,Rose Water Toner,29-07-2022,7718.1,265
716,1090,Ananya Gupta,New Zealand,Body Butter Cream,29-07-2022,6264.79,163
717,1091,Ethan Reddy,Australia,Niacinamide Toner,06-01-2022,1617.05,69
718,1092,Isabella Roy,India,Charcoal Face Wash,26-03-2022,2630.52,64
719,1093,Olivia D'Souza,USA,SPF 50 Sunscreen,28-08-2022,5024.53,251
720,1094,Lucas Verma,Canada,Hair Repair Oil,27-01-2022,19586.58,451
721,1095,Lucas Verma,Canada,Under Eye Cream,11-07-2022,1905.06,40
722,1096,Mason Kapoor,India,Anti-Aging Serum,12-04-2022,5032.22,474
723,1097,Isabella Roy,UK,Tea Tree Moisturizer,19-04-2022,7678.26,236
724,1098,Olivia D'Souza,UK,Vitamin C Cream,10-02-2022,20181.0,409
725,1099,Olivia D'Souza,Canada,Anti-Aging Serum,04-01-2022,8709.22,178
726,1100,Liam Patel,UK,Face Sheet Masks,01-08-2022,18763.82,444
727,1101,Lucas Verma,Australia,Hair Repair Oil,20-03-2022,11343.37,269
728,1102,Liam Patel,UK,Vitamin C Cream,13-06-2022,4905.1,248
729,1103,Ava Sharma,USA,Charcoal Face Wash,17-03-2022,10071.75,204
730,1104,Sophia Nair,Canada,Hair Repair Oil,31-07-2022,5025.69,133
731,1105,Olivia D'Souza,New Zealand,Charcoal Face Wash,30-08-2022,1274.86,81
732,1106,Noah Mehta,USA,Face Sheet Masks,05-04-2022,2848.07,193
733,1107,Isabella Roy,Australia,Rose Water Toner,19-06-2022,5431.35,152
734,1108,Olivia D'Souza,UK,Rose Water Toner,21-06-2022,23090.87,482
735,1109,Ananya Gupta,Australia,Anti-Aging Serum,11-06-2022,13289.99,273
736,1110,Isabella Roy,Canada,SPF 50 Sunscreen,02-04-2022,14114.16,422
737,1111,Liam Patel,Australia,Charcoal Face Wash,14-03-2022,3064.72,251
738,1112,Noah Mehta,UK,Lip Balm Pack,03-07-2022,13987.08,372
739,1113,Olivia D'Souza,UK,Niacinamide Toner,18-07-2022,17890.38,457
740,1114,Ananya Gupta,UK,Tea Tree Moisturizer,01-08-2022,11345.7,487
741,1115,Liam Patel,USA,Under Eye Cream,05-05-2022,3795.64,206
742,1116,Lucas Verma,USA,SPF 50 Sunscreen,26-07-2022,1004.71,21
743,1117,Liam Patel,Australia,Vitamin C Cream,30-05-2022,5575.62,371
744,1118,Ananya Gupta,New Zealand,Hydrating Face Serum,07-05-2022,12563.44,420
745,1119,Ananya Gupta,USA,Lip Balm Pack,21-06-2022,4983.24,143
746,1120,Sophia Nair,New Zealand,Salicylic Acid Cleanser,16-08-2022,782.09,19
747,1121,Liam Patel,UK,Vitamin C Cream,17-08-2022,17614.9,386
748,1122,Lucas Verma,Canada,Aloe Vera Gel,30-04-2022,7897.13,358
749,1123,Ethan Reddy,UK,Aloe Vera Gel,25-01-2022,16376.88,449
750,1124,Ananya Gupta,India,Body Butter Cream,22-08-2022,5599.68,264
751,1125,Ananya Gupta,New Zealand,Salicylic Acid Cleanser,26-08-2022,2966.47,144
752,1126,Sophia Nair,UK,Body Butter Cream,19-05-2022,6828.68,484
753,1127,Ananya Gupta,UK,Lip Balm Pack,27-08-2022,2555.95,192
754,1128,Ananya Gupta,New Zealand,Rose Water Toner,29-04-2022,832.92,19
755,1129,Sophia Nair,New Zealand,Tea Tree Moisturizer,15-07-2022,997.96,36
756,1130,Isabella Roy,New Zealand,Lip Balm Pack,04-02-2022,7754.36,466
757,1131,Noah Mehta,India,Aloe Vera Gel,16-05-2022,5507.19,176
758,1132,Olivia D'Souza,Australia,Body Butter Cream,27-01-2022,1119.66,87
759,1133,Sophia Nair,USA,Face Sheet Masks,02-06-2022,6853.59,384
760,1134,Ava Sharma,USA,Hair Repair Oil,06-04-2022,12147.98,254
761,1135,Lucas Verma,New Zealand,Aloe Vera Gel,26-07-2022,923.46,79
762,1136,Ava Sharma,Canada,Salicylic Acid Cleanser,10-01-2022,442.07,24
763,1137,Liam Patel,Canada,Aloe Vera Gel,04-01-2022,3900.37,83
764,1138,Ava Sharma,New Zealand,Body Butter Cream,02-06-2022,801.63,25
765,1139,Isabella Roy,India,Aloe Vera Gel,03-03-2022,10101.78,251
766,1140,Sophia Nair,Canada,Vitamin C Cream,29-05-2022,6600.15,417
767,1141,Lucas Verma,USA,Niacinamide Toner,28-05-2022,5302.98,258
768,1142,Noah Mehta,UK,Under Eye Cream,02-08-2022,6310.09,257
769,1143,Noah Mehta,Canada,Hydrating Face Serum,17-07-2022,2369.18,211
770,1144,Sophia Nair,UK,Aloe Vera Gel,14-05-2022,16418.97,358
771,1145,Olivia D'Souza,New Zealand,Vitamin C Cream,15-01-2022,10774.83,226
772,1146,Sophia Nair,Australia,Niacinamide Toner,13-04-2022,5958.48,162
773,1147,Olivia D'Souza,USA,Tea Tree Moisturizer,22-07-2022,1194.96,74
774,1148,Isabella Roy,Australia,Charcoal Face Wash,11-04-2022,314.68,18
775,1149,Mason Kapoor,Australia,Anti-Aging Serum,18-06-2022,1442.65,91
776,1150,Liam Patel,USA,Under Eye Cream,12-06-2022,2810.34,78
777,1151,Mason Kapoor,UK,Under Eye Cream,13-01-2022,1394.62,57
778,1152,Liam Patel,Australia,Niacinamide Toner,02-04-2022,8143.6,213
779,1153,Mason Kapoor,UK,Body Butter Cream,10-07-2022,12885.94,340
780,1154,Liam Patel,Canada,Lip Balm Pack,03-08-2022,16223.13,362
781,1155,Noah Mehta,UK,Face Sheet Masks,18-03-2022,8330.47,217
782,1156,Mason Kapoor,New Zealand,Rose Water Toner,19-06-2022,5384.2,290
783,1157,Ava Sharma,India,Hydrating Face Serum,07-03-2022,19594.27,450
784,1158,Ava Sharma,New Zealand,Vitamin C Cream,27-05-2022,12213.24,266
785,1159,Lucas Verma,UK,Hydrating Face Serum,11-05-2022,4242.56,357
786,1160,Mason Kapoor,Australia,Face Sheet Masks,20-03-2022,13379.16,498
787,1161,Lucas Verma,Australia,Tea Tree Moisturizer,25-03-2022,9353.99,246
788,1162,Ananya Gupta,New Zealand,Vitamin C Cream,26-08-2022,5032.73,147
789,1163,Mason Kapoor,UK,Lip Balm Pack,09-01-2022,3041.08,103
790,1164,Ananya Gupta,Canada,Hair Repair Oil,25-03-2022,3258.73,150
791,1165,Liam Patel,USA,Anti-Aging Serum,17-05-2022,10452.26,242
792,1166,Ethan Reddy,USA,Hydrating Face Serum,29-05-2022,8642.86,298
793,1167,Ananya Gupta,India,Rose Water Toner,31-03-2022,2523.86,102
794,1168,Ethan Reddy,Canada,Charcoal Face Wash,07-05-2022,11599.9,324
795,1169,Liam Patel,New Zealand,SPF 50 Sunscreen,27-05-2022,15606.61,331
796,1170,Mason Kapoor,New Zealand,Lip Balm Pack,13-07-2022,9583.51,312
797,1171,Noah Mehta,New Zealand,Tea Tree Moisturizer,13-08-2022,10192.85,373
798,1172,Olivia D'Souza,USA,Hydrating Face Serum,02-05-2022,21701.44,483
799,1173,Sophia Nair,India,Hair Repair Oil,28-08-2022,6496.58,366
800,1174,Ananya Gupta,New Zealand,Body Butter Cream,02-02-2022,16383.31,438
801,1175,Mason Kapoor,New Zealand,Body Butter Cream,03-06-2022,15834.45,361
802,1176,Noah Mehta,UK,Lip Balm Pack,17-05-2022,7501.02,489
803,1177,Noah Mehta,UK,Hydrating Face Serum,24-06-2022,922.43,29
804,1178,Ananya Gupta,India,Salicylic Acid Cleanser,28-04-2022,6141.45,213
805,1179,Noah Mehta,New Zealand,Rose Water Toner,23-03-2022,1745.79,156
806,1180,Liam Patel,New Zealand,Charcoal Face Wash,25-03-2022,7268.2,198
807,1181,Sophia Nair,UK,SPF 50 Sunscreen,25-04-2022,424.38,30
808,1182,Noah Mehta,New Zealand,Body Butter Cream,08-04-2022,10711.79,331
809,1183,Noah Mehta,USA,Vitamin C Cream,23-03-2022,8154.9,248
810,1184,Ava Sharma,New Zealand,Tea Tree Moisturizer,25-07-2022,5132.41,454
811,1185,Isabella Roy,India,Vitamin C Cream,21-03-2022,6538.2,264
812,1186,Ethan Reddy,USA,Rose Water Toner,11-07-2022,13625.75,406
813,1187,Isabella Roy,Australia,SPF 50 Sunscreen,18-06-2022,3344.35,244
814,1188,Sophia Nair,India,Aloe Vera Gel,02-03-2022,11456.29,325
815,1189,Ava Sharma,India,Hair Repair Oil,19-04-2022,8946.01,434
816,1190,Ananya Gupta,Australia,Hair Repair Oil,16-01-2022,15120.74,360
817,1191,Ethan Reddy,Canada,Under Eye Cream,01-04-2022,9372.51,274
818,1192,Ananya Gupta,UK,Hydrating Face Serum,22-05-2022,4531.42,107
819,1193,Noah Mehta,USA,Aloe Vera Gel,13-01-2022,16283.5,456
820,1194,Ava Sharma,Canada,Tea Tree Moisturizer,24-01-2022,10108.84,402
821,1195,Noah Mehta,UK,Body Butter Cream,12-08-2022,3801.03,202
822,1196,Liam Patel,USA,Anti-Aging Serum,08-07-2022,1308.08,51
823,1197,Noah Mehta,Canada,Face Sheet Masks,09-07-2022,13195.0,285
824,1198,Isabella Roy,Australia,Niacinamide Toner,25-04-2022,5223.33,152
825,1199,Olivia D'Souza,Canada,Salicylic Acid Cleanser,30-08-2022,6102.47,146
826,1200,Noah Mehta,Australia,Hydrating Face Serum,29-06-2022,8416.43,237
827,1201,Isabella Roy,Canada,Under Eye Cream,22-05-2022,8215.87,334
828,1202,Sophia Nair,Canada,SPF 50 Sunscreen,29-03-2022,6936.38,322
829,1203,Olivia D'Souza,New Zealand,Under Eye Cream,04-03-2022,2422.62,180
830,1204,Lucas Verma,USA,Anti-Aging Serum,13-01-2022,17090.34,366
831,1205,Ava Sharma,Canada,Hydrating Face Serum,23-02-2022,10497.39,324
832,1206,Sophia Nair,UK,Under Eye Cream,29-08-2022,569.78,14
833,1207,Olivia D'Souza,UK,Hydrating Face Serum,15-03-2022,4103.17,124
834,1208,Isabella Roy,Australia,SPF 50 Sunscreen,26-08-2022,891.11,73
835,1209,Isabella Roy,UK,Hydrating Face Serum,18-01-2022,14127.27,465
836,1210,Olivia D'Souza,USA,Aloe Vera Gel,25-03-2022,5150.27,218
837,1211,Noah Mehta,USA,Face Sheet Masks,08-03-2022,146.7,13
838,1212,Sophia Nair,New Zealand,Hair Repair Oil,17-02-2022,3812.92,118
839,1213,Mason Kapoor,USA,Niacinamide Toner,23-07-2022,9450.04,218
840,1214,Noah Mehta,UK,Face Sheet Masks,14-02-2022,6457.54,293
841,1215,Olivia D'Souza,UK,Under Eye Cream,19-02-2022,7925.54,309
842,1216,Lucas Verma,USA,Tea Tree Moisturizer,13-04-2022,16861.45,385
843,1217,Lucas Verma,New Zealand,Salicylic Acid Cleanser,17-08-2022,1650.87,72
844,1218,Ananya Gupta,Australia,Hair Repair Oil,15-07-2022,19861.82,424
845,1219,Isabella Roy,Canada,Body Butter Cream,08-06-2022,10647.12,234
846,1220,Olivia D'Souza,Australia,SPF 50 Sunscreen,03-06-2022,1564.91,49
847,1221,Liam Patel,India,Tea Tree Moisturizer,10-01-2022,2126.3,89
848,1222,Liam Patel,India,Niacinamide Toner,09-04-2022,2893.74,204
849,1223,Isabella Roy,Australia,Tea Tree Moisturizer,17-04-2022,13434.96,283
850,1224,Ethan Reddy,India,Lip Balm Pack,05-07-2022,8273.51,169
851,1225,Noah Mehta,UK,Charcoal Face Wash,07-04-2022,4063.64,149
852,1226,Olivia D'Souza,UK,Aloe Vera Gel,06-08-2022,6650.47,471
853,1227,Liam Patel,USA,Hydrating Face Serum,08-02-2022,4463.32,295
854,1228,Ava Sharma,USA,SPF 50 Sunscreen,10-03-2022,16996.07,471
855,1229,Olivia D'Souza,UK,Tea Tree Moisturizer,30-08-2022,4768.41,183
856,1230,Isabella Roy,Australia,Face Sheet Masks,30-03-2022,18046.13,401
857,1231,Mason Kapoor,USA,Aloe Vera Gel,18-05-2022,868.92,46
858,1232,Liam Patel,Australia,Charcoal Face Wash,26-01-2022,4759.75,96
859,1233,Isabella Roy,USA,Rose Water Toner,22-03-2022,19576.41,402
860,1234,Sophia Nair,USA,Lip Balm Pack,20-06-2022,4824.94,235
861,1235,Isabella Roy,Canada,Hair Repair Oil,19-05-2022,5555.52,150
862,1236,Lucas Verma,USA,Aloe Vera Gel,28-01-2022,6004.2,126
863,1237,Sophia Nair,USA,SPF 50 Sunscreen,06-04-2022,12369.81,456
864,1238,Noah Mehta,UK,Lip Balm Pack,23-05-2022,861.89,29
865,1239,Ava Sharma,Australia,Vitamin C Cream,11-03-2022,6048.32,360
866,1240,Sophia Nair,India,Body Butter Cream,02-06-2022,15051.5,418
867,1241,Mason Kapoor,UK,Under Eye Cream,18-05-2022,756.72,24
868,1242,Isabella Roy,Canada,Salicylic Acid Cleanser,22-06-2022,534.64,22
869,1243,Ava Sharma,Canada,Aloe Vera Gel,11-04-2022,12424.63,360
870,1244,Liam Patel,India,Face Sheet Masks,18-05-2022,15136.25,354
871,1245,Liam Patel,UK,Face Sheet Masks,28-03-2022,580.35,31
872,1246,Ananya Gupta,India,Charcoal Face Wash,30-08-2022,5804.87,119
873,1247,Noah Mehta,New Zealand,Face Sheet Masks,30-01-2022,23152.04,487
874,1248,Mason Kapoor,Canada,SPF 50 Sunscreen,19-08-2022,6174.38,232
875,1249,Lucas Verma,India,Tea Tree Moisturizer,07-07-2022,16619.54,425
876,1250,Lucas Verma,New Zealand,Face Sheet Masks,10-06-2022,3214.37,161
877,1251,Mason Kapoor,Australia,Vitamin C Cream,13-08-2022,16037.03,475
878,1252,Lucas Verma,USA,Charcoal Face Wash,30-03-2022,6455.88,299
879,1253,Isabella Roy,New Zealand,SPF 50 Sunscreen,15-03-2022,20659.54,478
880,1254,Olivia D'Souza,Canada,Under Eye Cream,19-04-2022,19030.11,434
881,1255,Noah Mehta,India,Hair Repair Oil,07-05-2022,5042.61,140
882,1256,Sophia Nair,UK,SPF 50 Sunscreen,11-02-2022,15274.46,350
883,1257,Mason Kapoor,USA,Charcoal Face Wash,16-03-2022,13934.58,498
884,1258,Lucas Verma,Australia,SPF 50 Sunscreen,13-08-2022,858.68,73
885,1259,Ananya Gupta,India,Hair Repair Oil,01-05-2022,10382.3,390
886,1260,Olivia D'Souza,USA,Hair Repair Oil,27-01-2022,7825.06,499
887,1261,Mason Kapoor,Canada,Anti-Aging Serum,19-05-2022,329.0,16
888,1262,Isabella Roy,Australia,Rose Water Toner,04-07-2022,7014.04,191
889,1263,Olivia D'Souza,India,Anti-Aging Serum,02-01-2022,9390.28,433
890,1264,Noah Mehta,New Zealand,SPF 50 Sunscreen,26-08-2022,3368.14,279
891,1265,Olivia D'Souza,Australia,Aloe Vera Gel,31-07-2022,2200.4,152
892,1266,Sophia Nair,New Zealand,Face Sheet Masks,11-06-2022,381.6,23
893,1267,Lucas Verma,USA,Body Butter Cream,26-02-2022,16452.13,440
894,1268,Noah Mehta,India,Lip Balm Pack,02-07-2022,7364.22,306
895,1269,Olivia D'Souza,USA,Face Sheet Masks,01-06-2022,11031.64,300
896,1270,Ethan Reddy,India,Vitamin C Cream,24-02-2022,715.01,37
897,1271,Ananya Gupta,Canada,Salicylic Acid Cleanser,01-03-2022,5699.19,197
898,1272,Ava Sharma,India,SPF 50 Sunscreen,16-02-2022,7524.98,189
899,1273,Sophia Nair,Australia,Hair Repair Oil,01-01-2022,10002.88,253
900,1274,Liam Patel,New Zealand,Hair Repair Oil,29-05-2022,3812.45,85
901,1275,Lucas Verma,Australia,Charcoal Face Wash,03-08-2022,6717.5,354
902,1276,Ananya Gupta,Australia,Tea Tree Moisturizer,09-05-2022,8326.18,167
903,1277,Isabella Roy,New Zealand,Salicylic Acid Cleanser,31-01-2022,5177.5,120
904,1278,Ava Sharma,India,Body Butter Cream,02-07-2022,12188.95,362
905,1279,Olivia D'Souza,India,Hair Repair Oil,23-07-2022,1225.41,80
906,1280,Liam Patel,UK,Tea Tree Moisturizer,28-04-2022,16191.56,422
907,1281,Olivia D'Souza,New Zealand,Lip Balm Pack,01-05-2022,10095.38,364
908,1282,Ava Sharma,USA,Lip Balm Pack,24-03-2022,8901.98,335
909,1283,Ethan Reddy,India,Under Eye Cream,20-08-2022,1761.2,138
910,1284,Ava Sharma,UK,Rose Water Toner,02-05-2022,15189.5,308
911,1285,Ananya Gupta,USA,Anti-Aging Serum,27-01-2022,7077.02,189
912,1286,Sophia Nair,Australia,Tea Tree Moisturizer,21-06-2022,16495.37,424
913,1287,Noah Mehta,UK,Vitamin C Cream,27-02-2022,6530.73,215
914,1288,Noah Mehta,Australia,Under Eye Cream,05-06-2022,12915.63,388
915,1289,Isabella Roy,Canada,Hydrating Face Serum,06-08-2022,16425.05,375
916,1290,Olivia D'Souza,Australia,Hair Repair Oil,12-06-2022,6775.0,352
917,1291,Lucas Verma,Canada,Lip Balm Pack,24-03-2022,4553.78,237
918,1292,Liam Patel,USA,Anti-Aging Serum,17-04-2022,20895.19,482
919,1293,Sophia Nair,UK,Hydrating Face Serum,16-07-2022,14822.36,318
920,1294,Ethan Reddy,New Zealand,Rose Water Toner,27-03-2022,3428.81,225
921,1295,Mason Kapoor,USA,Hydrating Face Serum,10-06-2022,2925.47,224
922,1296,Lucas Verma,Canada,Tea Tree Moisturizer,10-01-2022,19444.09,452
923,1297,Ethan Reddy,UK,Hair Repair Oil,09-03-2022,8591.2,176
924,1298,Lucas Verma,UK,Body Butter Cream,30-04-2022,2289.16,167
925,1299,Ananya Gupta,UK,Hydrating Face Serum,01-06-2022,6384.11,265
926,1300,Lucas Verma,USA,Hydrating Face Serum,10-01-2022,2747.98,115
927,1301,Liam Patel,Australia,Aloe Vera Gel,27-04-2022,6324.87,296
928,1302,Liam Patel,USA,Anti-Aging Serum,19-01-2022,4592.38,155
929,1303,Olivia D'Souza,UK,Tea Tree Moisturizer,29-05-2022,5016.53,164
930,1304,Ethan Reddy,USA,Anti-Aging Serum,19-03-2022,636.78,43
931,1305,Liam Patel,India,Vitamin C Cream,28-03-2022,2948.69,189
932,1306,Ethan Reddy,Canada,Under Eye Cream,19-04-2022,19971.42,463
933,1307,Ava Sharma,Australia,Salicylic Acid Cleanser,18-06-2022,8218.19,439
934,1308,Ethan Reddy,Canada,Niacinamide Toner,21-07-2022,4964.03,225
935,1309,Ethan Reddy,Australia,Tea Tree Moisturizer,21-02-2022,7881.92,253
936,1310,Isabella Roy,India,Salicylic Acid Cleanser,28-08-2022,15267.53,321
937,1311,Isabella Roy,USA,Hair Repair Oil,02-04-2022,16343.94,485
938,1312,Sophia Nair,USA,Niacinamide Toner,06-01-2022,10904.55,236
939,1313,Ethan Reddy,USA,Under Eye Cream,16-07-2022,3205.0,81
940,1314,Olivia D'Souza,New Zealand,Under Eye Cream,18-01-2022,5771.22,140
941,1315,Mason Kapoor,Australia,Charcoal Face Wash,24-03-2022,3977.2,80
942,1316,Noah Mehta,New Zealand,Salicylic Acid Cleanser,21-02-2022,8919.5,363
943,1317,Mason Kapoor,UK,Vitamin C Cream,06-04-2022,23284.44,499
944,1318,Isabella Roy,Australia,Face Sheet Masks,27-04-2022,4260.44,103
945,1319,Ava Sharma,India,Rose Water Toner,14-03-2022,7570.61,159
946,1320,Ethan Reddy,Australia,Body Butter Cream,31-03-2022,18742.38,469
947,1321,Mason Kapoor,UK,Anti-Aging Serum,07-07-2022,8787.8,249
948,1322,Lucas Verma,New Zealand,Under Eye Cream,01-07-2022,16253.66,423
949,1323,Lucas Verma,India,Aloe Vera Gel,06-05-2022,10789.63,436
950,1324,Olivia D'Souza,Canada,Under Eye Cream,20-03-2022,841.52,27
951,1325,Lucas Verma,UK,Under Eye Cream,30-01-2022,5926.16,152
952,1326,Ava Sharma,Australia,Anti-Aging Serum,02-06-2022,7066.65,221
953,1327,Olivia D'Souza,New Zealand,Body Butter Cream,01-04-2022,11533.13,427
954,1328,Ava Sharma,Australia,Tea Tree Moisturizer,10-06-2022,6390.52,146
955,1329,Sophia Nair,USA,Face Sheet Masks,09-06-2022,444.44,15
956,1330,Ava Sharma,New Zealand,SPF 50 Sunscreen,15-06-2022,7220.46,171
957,1331,Noah Mehta,Canada,SPF 50 Sunscreen,24-02-2022,3490.94,120
958,1332,Mason Kapoor,Canada,Tea Tree Moisturizer,12-08-2022,7408.06,168
959,1333,Noah Mehta,Canada,Rose Water Toner,31-07-2022,4111.71,175
960,1334,Ananya Gupta,India,Tea Tree Moisturizer,28-03-2022,3823.54,269
961,1335,Mason Kapoor,Australia,Lip Balm Pack,06-07-2022,4542.86,186
962,1336,Noah Mehta,UK,Hydrating Face Serum,29-04-2022,527.39,11
963,1337,Liam Patel,USA,Anti-Aging Serum,22-02-2022,4013.93,124
964,1338,Ava Sharma,Australia,Niacinamide Toner,12-01-2022,593.94,38
965,1339,Ethan Reddy,UK,SPF 50 Sunscreen,08-01-2022,4318.42,175
966,1340,Sophia Nair,USA,Salicylic Acid Cleanser,15-05-2022,5293.89,144
967,1341,Noah Mehta,USA,Under Eye Cream,24-01-2022,3165.41,181
968,1342,Ethan Reddy,USA,Aloe Vera Gel,24-04-2022,5212.22,224
969,1343,Ananya Gupta,UK,Tea Tree Moisturizer,12-06-2022,4320.88,211
970,1344,Ananya Gupta,UK,Anti-Aging Serum,27-08-2022,434.03,16
971,1345,Ava Sharma,USA,Rose Water Toner,22-02-2022,15708.48,486
972,1346,Noah Mehta,New Zealand,Hair Repair Oil,26-05-2022,411.5,16
973,1347,Liam Patel,Australia,Face Sheet Masks,30-07-2022,2124.81,101
974,1348,Noah Mehta,Australia,Vitamin C Cream,12-01-2022,984.79,32
975,1349,Ananya Gupta,New Zealand,Hydrating Face Serum,26-04-2022,13049.1,327
976,1350,Olivia D'Souza,India,Body Butter Cream,29-06-2022,956.42,21
977,1351,Ananya Gupta,New Zealand,SPF 50 Sunscreen,15-04-2022,5712.21,337
978,1352,Isabella Roy,India,Niacinamide Toner,28-04-2022,6985.76,410
979,1353,Ethan Reddy,USA,Niacinamide Toner,10-08-2022,10122.81,236
980,1354,Olivia D'Souza,USA,Lip Balm Pack,22-01-2022,4746.86,321
981,1355,Ava Sharma,UK,Hydrating Face Serum,19-03-2022,365.6,18
982,1356,Sophia Nair,New Zealand,Face Sheet Masks,15-08-2022,9791.02,385
983,1357,Lucas Verma,USA,Vitamin C Cream,23-01-2022,6966.13,364
984,1358,Noah Mehta,USA,Tea Tree Moisturizer,20-01-2022,14282.35,458
985,1359,Isabella Roy,Canada,Vitamin C Cream,24-08-2022,2735.77,73
986,1360,Ethan Reddy,Canada,Hydrating Face Serum,17-02-2022,5503.98,338
987,1361,Ananya Gupta,UK,Hydrating Face Serum,04-05-2022,10872.5,351
988,1362,Ananya Gupta,Australia,Aloe Vera Gel,06-01-2022,4158.5,286
989,1363,Ethan Reddy,Australia,Hair Repair Oil,15-04-2022,23977.48,481
990,1364,Liam Patel,New Zealand,Charcoal Face Wash,25-08-2022,5031.06,161
991,1365,Noah Mehta,Canada,Vitamin C Cream,31-05-2022,7460.34,356
992,1366,Ethan Reddy,USA,Niacinamide Toner,08-07-2022,6613.2,186
993,1367,Ethan Reddy,New Zealand,Lip Balm Pack,30-04-2022,708.87,36
994,1368,Isabella Roy,New Zealand,Hydrating Face Serum,16-06-2022,10445.39,306
995,1369,Sophia Nair,Australia,Vitamin C Cream,11-04-2022,5797.63,254
996,1370,Sophia Nair,India,Anti-Aging Serum,19-03-2022,10473.97,441
997,1371,Isabella Roy,Canada,Hair Repair Oil,15-07-2022,1372.66,33
998,1372,Isabella Roy,New Zealand,SPF 50 Sunscreen,03-03-2022,11414.54,333
999,1373,Noah Mehta,India,Vitamin C Cream,16-05-2022,631.36,41
1000,1374,Lucas Verma,Australia,Anti-Aging Serum,30-03-2022,6093.04,357
1001,1375,Olivia D'Souza,Australia,Hair Repair Oil,13-04-2022,3335.93,270
1002,1376,Isabella Roy,USA,Lip Balm Pack,11-06-2022,15130.24,384
1003,1377,Liam Patel,Australia,Charcoal Face Wash,05-03-2022,3321.69,145
1004,1378,Sophia Nair,New Zealand,Aloe Vera Gel,16-08-2022,2336.36,119
1005,1379,Noah Mehta,USA,Hydrating Face Serum,15-04-2022,19443.77,420
1006,1380,Olivia D'Souza,Canada,Tea Tree Moisturizer,31-01-2022,4534.5,161
1007,1381,Ananya Gupta,UK,Hydrating Face Serum,24-08-2022,1027.1,69
1008,1382,Ethan Reddy,India,Hair Repair Oil,15-03-2022,2883.0,66
1009,1383,Mason Kapoor,New Zealand,Charcoal Face Wash,08-01-2022,2593.64,66
1010,1384,Mason Kapoor,UK,Hydrating Face Serum,03-04-2022,5802.73,433
1011,1385,Ethan Reddy,Australia,Hydrating Face Serum,18-05-2022,11992.11,257
1012,1386,Ananya Gupta,USA,Hair Repair Oil,07-02-2022,352.92,30
